Date,Open,High,Low,Close,Adj Close,Volume
2018-10-17,166.6,167.3,160.55,162.1,143.73,5347724
2018-10-19,162.5,163.75,157.0,160.45,142.27,7258192
2018-10-22,161.0,161.8,155.25,155.95,138.28,5476435
2018-10-23,155.35,157.4,150.9,155.4,137.79,8239765
2018-10-24,157.95,159.7,153.6,157.75,139.88,8342857
2018-10-25,157.0,162.8,153.05,155.35,137.75,32100452
2018-10-26,156.0,156.8,149.65,151.8,134.6,9427229
2018-10-29,152.5,155.75,150.6,154.9,137.35,5954637
2018-10-30,155.0,155.0,152.1,152.95,135.62,4156028
2018-10-31,154.0,155.0,151.4,153.25,135.89,7562821
2018-11-01,155.5,155.8,153.35,154.25,136.77,5220182
2018-11-02,155.5,158.45,155.1,157.35,139.52,7789972
2018-11-05,165.0,165.0,154.2,154.95,137.39,15261029
2018-11-06,155.95,158.2,153.8,156.05,138.37,7749980
2018-11-07,157.55,157.85,156.6,157.0,139.21,491522
2018-11-09,158.0,158.0,155.15,156.4,138.68,6478458
2018-11-12,156.95,158.4,155.35,156.05,138.37,4686739
2018-11-13,156.05,158.0,155.7,156.5,138.77,5499454
2018-11-14,157.7,163.9,157.25,161.0,142.76,15008061
2018-11-15,161.4,162.0,158.1,158.85,140.85,3468318
2018-11-16,158.0,158.0,152.8,156.35,138.63,7515249
2018-11-19,156.0,156.5,153.1,154.55,137.04,4614296
2018-11-20,154.55,155.8,152.65,153.1,135.75,5480470
2018-11-21,155.0,155.5,151.3,151.75,134.56,4573137
2018-11-22,152.5,154.3,151.65,152.25,135.0,4477092
2018-11-26,153.0,153.6,145.1,146.6,129.99,8093330
2018-11-27,147.4,147.85,144.25,146.1,129.55,9231112
2018-11-28,146.8,148.2,142.05,142.8,126.62,14201939
2018-11-29,143.9,143.9,137.65,140.6,124.67,28991042
2018-11-30,141.6,143.7,138.5,140.3,124.4,23675557
2018-12-03,140.95,143.0,140.2,142.5,126.35,8371191
2018-12-04,142.6,147.95,142.4,146.15,129.59,9753442
2018-12-05,145.95,148.1,142.4,143.7,127.42,9774733
2018-12-06,142.6,142.6,138.5,140.15,124.27,5771659
2018-12-07,140.2,141.45,138.05,139.4,123.6,10571838
2018-12-10,138.5,141.25,135.15,137.1,121.57,33096556
2018-12-11,136.0,138.95,134.75,138.1,122.45,14884397
2018-12-12,139.5,142.5,138.85,141.7,125.64,14020937
2018-12-13,143.0,144.2,141.5,143.3,127.06,11251819
2018-12-14,143.0,150.4,140.6,146.85,130.21,23355616
2018-12-17,148.0,149.9,146.1,148.25,131.45,12767531
2018-12-18,147.9,148.95,146.3,147.6,130.88,10474177
2018-12-19,147.5,148.8,147.3,148.25,131.45,7008346
2018-12-20,147.95,150.75,147.4,148.6,131.76,21204077
2018-12-21,149.0,149.3,147.6,148.5,131.67,17767999
2018-12-24,148.5,149.7,147.3,147.9,131.14,8200455
2018-12-26,148.1,149.45,145.75,146.6,129.99,9247671
2018-12-27,147.35,151.4,146.0,149.7,132.74,44356763
2018-12-28,148.2,151.5,148.0,150.5,133.45,10732729
2018-12-31,150.15,150.8,149.1,149.9,132.91,5778308
2019-01-01,150.0,150.1,148.0,148.5,131.67,4496586
2019-01-02,148.0,148.35,145.75,147.05,130.39,17436694
2019-01-03,145.0,145.65,141.6,142.4,126.26,26599483
2019-01-04,142.05,146.2,142.05,145.7,129.19,7395898
2019-01-07,147.55,148.4,145.75,147.85,131.1,12700566
2019-01-08,149.1,149.1,146.3,147.45,130.74,6163846
2019-01-09,147.9,148.2,144.85,145.3,128.84,4951441
2019-01-10,145.9,147.0,143.0,143.25,127.02,7131028
2019-01-11,144.0,145.5,143.65,144.65,128.26,7665486
2019-01-14,145.0,145.2,142.5,143.45,127.2,6028078
2019-01-15,144.7,145.5,144.05,145.15,128.7,3680774
2019-01-16,145.2,147.25,145.2,146.35,129.77,3667241
2019-01-17,146.5,147.45,144.45,145.0,128.57,5142302
2019-01-18,145.1,147.7,145.1,146.75,130.12,4904282
2019-01-21,147.0,147.2,144.1,144.7,128.3,4087312
2019-01-22,145.5,146.0,144.05,144.35,127.99,4113351
2019-01-23,144.7,145.55,143.0,143.3,127.06,4946218
2019-01-24,143.4,143.95,141.05,141.7,125.64,3820645
2019-01-25,142.1,144.45,141.65,142.0,125.91,3871762
2019-01-28,142.5,142.95,139.65,141.65,125.6,2910523
2019-01-29,142.3,143.7,140.1,141.05,125.07,7282910
2019-01-30,141.45,141.5,138.5,139.7,123.87,8511453
2019-01-31,140.2,142.8,139.25,141.25,125.24,28107358
2019-02-01,141.0,143.3,139.8,141.8,125.73,5260578
2019-02-04,142.5,147.45,142.45,146.25,129.68,9532350
2019-02-05,146.0,148.2,142.3,142.95,126.75,5413425
2019-02-06,143.4,147.75,142.5,146.7,130.08,5075180
2019-02-07,146.9,148.3,145.5,147.9,131.14,6080631
2019-02-08,146.3,148.3,143.15,144.15,127.82,4510762
2019-02-11,143.25,143.65,137.1,138.2,122.54,6424512
2019-02-12,138.5,140.95,136.55,137.45,121.88,6816203
2019-02-14,133.5,134.2,127.6,132.15,117.18,25346334
2019-02-15,138.0,140.9,133.4,135.0,119.7,37975666
2019-02-18,136.8,138.9,135.8,137.1,121.57,10614715
2019-02-19,137.2,140.35,137.2,139.15,123.38,9077045
2019-02-20,141.6,145.35,140.0,144.05,127.73,14236359
2019-02-21,145.0,148.6,144.2,146.95,130.3,13876243
2019-02-22,148.6,150.5,147.1,148.6,131.76,18273813
2019-02-25,149.0,149.35,145.7,147.75,131.01,20216077
2019-02-26,147.5,149.2,146.0,147.5,130.79,12458860
2019-02-27,148.75,149.75,146.5,148.0,131.23,11868751
2019-02-28,144.4,150.75,143.1,148.65,136.65,48854712
2019-03-01,149.9,150.2,147.85,149.1,137.07,9764801
2019-03-05,148.75,155.65,147.85,155.0,142.49,11194669
2019-03-06,155.1,157.0,152.8,154.8,142.31,15648948
2019-03-07,154.8,155.5,151.5,152.05,139.78,30210637
2019-03-08,152.1,152.6,147.0,150.4,138.26,17986042
2019-03-11,151.55,154.3,151.1,153.0,140.65,15880368
2019-03-12,154.0,155.6,151.1,151.85,139.6,10818012
2019-03-13,151.25,151.25,145.7,149.75,137.67,21001041
2019-03-14,150.0,152.5,149.5,151.05,138.86,6328309
2019-03-15,151.9,157.45,151.2,156.0,143.41,15483879
2019-03-18,155.0,157.3,153.6,154.65,142.17,7575127
2019-03-19,155.95,163.2,154.8,157.0,144.33,18289779
2019-03-20,156.65,157.05,150.6,151.85,139.6,28675956
2019-03-22,152.95,153.45,148.45,152.35,140.06,26751005
2019-03-25,152.0,160.55,150.7,158.65,145.85,22638399
2019-03-26,159.0,163.05,158.7,160.05,148.07,16694599
2019-03-27,160.15,161.4,157.5,160.1,148.11,10063152
2019-03-28,160.0,160.25,155.2,155.9,144.23,25492224
2019-04-01,160.5,160.95,155.8,157.25,145.48,20605152
2019-04-02,159.2,159.7,156.4,157.5,145.71,10435568
2019-04-03,158.55,159.1,154.6,155.45,143.81,8283863
2019-04-04,155.25,156.35,153.3,155.25,143.63,10752094
2019-04-05,156.0,157.15,153.95,156.55,144.83,6797106
2019-04-08,157.8,160.25,156.55,158.1,146.26,13120469
2019-04-09,158.6,158.9,157.05,157.55,145.75,8487177
2019-04-10,156.95,159.95,156.8,158.0,146.17,9363447
2019-04-11,158.0,159.4,155.9,158.6,146.73,5279154
2019-04-12,159.0,159.65,157.25,157.6,145.8,5631030
2019-04-15,158.3,158.3,156.1,156.45,144.74,3902646
2019-04-16,156.5,161.0,155.85,160.45,148.44,8394765
2019-04-18,160.85,162.2,159.05,160.6,148.58,9606055
2019-04-22,160.7,161.5,156.9,157.9,146.08,5543020
2019-04-23,158.0,165.0,157.6,163.75,151.49,10137024
2019-04-24,165.7,170.45,165.7,168.65,156.02,33596281
2019-04-25,168.35,170.0,166.55,168.85,156.21,134264338
2019-04-26,169.5,169.95,167.9,168.4,155.79,8708111
2019-04-30,168.0,171.15,166.15,169.2,156.53,9844317
2019-05-02,169.3,172.0,168.4,168.9,156.25,22056708
2019-05-03,168.85,171.9,168.7,170.25,157.5,12720120
2019-05-06,170.0,171.7,168.15,170.15,157.41,18962836
2019-05-07,170.4,172.5,168.6,171.7,158.85,9042790
2019-05-08,171.4,171.4,167.75,168.9,156.25,8603091
2019-05-09,167.4,170.1,167.4,169.4,156.72,6869953
2019-05-10,168.4,169.4,165.7,166.3,153.85,6195094
2019-05-13,167.2,167.9,163.0,164.1,151.81,7792358
2019-05-14,162.0,165.4,160.85,164.15,151.86,7268915
2019-05-15,164.6,165.2,161.8,162.75,150.57,5412275
2019-05-16,163.4,166.9,162.0,165.95,153.53,5197438
2019-05-17,166.5,168.0,162.1,167.35,154.82,5532072
2019-05-20,170.0,176.6,169.1,176.0,162.82,7103649
2019-05-21,175.1,176.5,173.8,174.75,161.67,7135887
2019-05-22,174.85,178.0,174.15,177.0,163.75,10347293
2019-05-23,178.5,178.9,173.0,174.15,161.11,9247879
2019-05-24,174.0,175.9,168.8,174.4,161.34,9263195
2019-05-27,174.0,175.2,172.55,173.65,160.65,7461458
2019-05-28,173.15,176.4,171.6,175.3,162.18,16628505
2019-05-29,173.9,174.65,170.35,171.55,158.71,7205487
2019-05-30,172.0,172.0,167.55,169.45,156.76,21945960
2019-05-31,168.0,173.95,166.55,171.95,159.08,17113729
2019-06-03,173.0,173.2,167.5,172.15,159.26,17756361
2019-06-04,172.9,173.5,170.05,170.6,157.83,8578302
2019-06-06,170.5,172.1,168.85,169.4,156.72,14152285
2019-06-07,169.6,170.1,166.55,167.5,154.96,5052519
2019-06-10,168.1,169.0,163.2,164.65,152.32,10866149
2019-06-11,164.85,170.35,164.85,169.25,156.58,11282418
2019-06-12,168.05,171.45,166.0,170.85,158.06,9478876
2019-06-13,168.8,170.2,167.0,168.95,156.3,6678516
2019-06-14,168.95,171.0,168.45,169.3,156.62,7153585
2019-06-17,169.5,169.95,162.95,164.4,152.09,4603627
2019-06-18,164.0,166.95,163.25,166.15,153.71,5808715
2019-06-19,166.8,169.1,164.6,167.35,154.82,4625698
2019-06-20,166.3,172.75,166.3,172.0,159.12,5793816
2019-06-21,171.75,173.45,169.8,170.95,158.15,11402911
2019-06-24,171.15,171.85,164.85,165.2,152.83,6585159
2019-06-25,165.5,168.45,165.5,166.2,153.76,6697367
2019-06-26,166.1,169.15,166.1,167.55,155.01,5978575
2019-06-27,167.55,171.8,167.25,170.6,157.83,36738164
2019-06-28,170.3,171.3,166.65,167.75,155.19,5325984
2019-07-01,168.2,170.4,159.25,161.0,148.95,15160240
2019-07-02,163.0,166.25,161.5,165.65,153.25,10975678
2019-07-03,165.8,167.95,163.5,166.3,153.85,8253849
2019-07-04,166.4,168.9,166.1,167.1,154.59,8827834
2019-07-05,167.1,168.05,160.0,161.5,149.41,14509056
2019-07-08,161.45,161.5,151.05,152.4,140.99,10273814
2019-07-09,152.4,155.45,150.65,153.4,141.92,15033604
2019-07-10,153.05,154.4,149.65,151.65,140.3,5310646
2019-07-11,153.0,154.1,152.0,153.1,141.64,6576542
2019-07-12,153.0,153.35,148.0,149.7,138.49,13015538
2019-07-15,150.0,151.7,148.8,150.7,139.42,8465078
2019-07-16,151.0,154.4,150.7,152.25,140.85,12865346
2019-07-17,152.4,153.65,149.0,149.9,138.68,8046201
2019-07-18,149.95,150.8,143.05,143.4,132.66,15971004
2019-07-19,144.5,145.8,140.4,143.9,133.13,25660025
2019-07-22,144.0,147.4,140.65,146.65,135.67,12077069
2019-07-23,146.5,147.75,144.15,144.6,133.77,5519598
2019-07-24,145.4,145.85,142.9,143.6,132.85,9202665
2019-07-25,144.3,144.8,141.4,143.85,133.08,28004780
2019-07-26,144.4,144.4,141.4,141.9,131.28,10055490
2019-07-29,142.0,142.4,138.35,140.35,129.84,19155260
2019-07-30,141.4,141.8,138.1,138.75,128.36,11943745
2019-07-31,137.7,139.7,136.25,138.85,128.45,9857785
2019-08-01,138.5,139.75,135.1,136.9,126.65,9105690
2019-08-02,136.0,136.35,132.75,134.35,124.29,9912972
2019-08-05,132.8,132.9,130.1,131.3,121.47,9551686
2019-08-06,130.85,132.5,129.35,131.45,121.61,11765339
2019-08-07,131.45,131.85,128.4,130.5,120.73,13083927
2019-08-08,130.5,132.7,127.9,130.85,121.05,10164125
2019-08-09,131.65,132.4,129.65,130.95,121.15,8847432
2019-08-13,130.95,133.5,125.5,127.75,118.19,12944927
2019-08-14,129.0,129.8,125.75,126.85,117.35,14449993
2019-08-16,127.7,129.1,126.4,127.9,118.32,12017531
2019-08-19,128.0,128.5,126.05,126.3,116.84,5695238
2019-08-20,126.6,126.85,124.35,125.05,115.69,6214250
2019-08-21,125.0,125.55,119.65,121.2,112.13,9765538
2019-08-22,121.2,121.5,116.2,116.95,108.87,8867462
2019-08-23,116.35,123.45,115.75,122.25,113.8,10008179
2019-08-26,124.0,125.05,119.6,123.75,115.2,11056410
2019-08-27,124.1,126.4,123.15,125.6,116.92,18829260
2019-08-28,125.05,125.95,120.4,121.2,112.82,11763326
2019-08-29,120.0,124.25,119.5,123.25,114.73,30777971
2019-08-30,123.5,125.75,119.5,121.2,112.82,9910931
2019-09-03,120.5,120.5,116.5,117.15,109.05,8243808
2019-09-04,117.5,119.4,115.55,119.0,110.78,8873226
2019-09-05,119.45,129.9,119.45,125.15,116.5,32226347
2019-09-06,126.4,128.55,124.5,127.95,119.11,15759526
2019-09-09,127.3,129.95,126.0,129.4,120.46,9454697
2019-09-11,129.2,130.9,125.15,125.75,117.06,11398745
2019-09-12,126.25,128.35,125.25,125.9,117.2,8659474
2019-09-13,126.25,129.3,125.35,128.85,119.95,13251256
2019-09-16,130.95,133.25,128.5,130.7,121.67,18224041
2019-09-17,130.75,132.0,129.05,129.7,120.74,11879210
2019-09-18,129.7,129.95,125.95,127.0,118.22,12238136
2019-09-19,127.0,127.25,123.65,124.3,115.71,8680319
2019-09-20,124.4,134.95,121.6,133.6,124.37,30270009
2019-09-23,137.45,140.85,134.95,136.3,126.88,17685955
2019-09-24,136.25,139.8,132.8,133.5,124.27,16012272
2019-09-25,132.0,133.65,130.7,131.45,122.37,5824582
2019-09-26,131.8,138.05,131.2,137.05,127.58,19764328
2019-09-27,135.9,136.1,130.45,131.5,122.41,11359611
2019-09-30,131.1,132.9,128.55,131.8,122.69,11625597
2019-10-01,131.5,133.35,126.75,128.2,119.34,10259184
2019-10-03,128.2,129.85,125.4,128.1,119.25,7082143
2019-10-04,129.95,132.75,127.3,129.55,120.6,20137433
2019-10-07,129.55,129.75,125.4,126.55,117.8,9194007
2019-10-09,126.45,127.15,123.95,125.85,117.15,15309757
2019-10-10,125.85,127.1,125.1,125.5,116.83,6169256
2019-10-11,126.3,129.9,126.1,129.0,120.09,11840486
2019-10-14,129.45,136.45,129.0,135.25,125.9,19460416
2019-10-15,137.0,139.15,135.35,138.65,129.07,17145941
2019-10-16,140.0,143.2,138.3,141.65,131.86,15149481
2019-10-17,141.1,141.9,139.15,141.4,131.63,9372042
2019-10-18,140.1,144.5,139.9,143.5,133.58,17597233
2019-10-22,143.5,146.15,142.2,144.25,134.28,11582273
2019-10-23,144.25,144.95,141.25,141.9,132.09,7500868
2019-10-24,141.9,142.2,139.05,140.7,130.98,6919238
2019-10-25,141.6,141.6,138.1,139.55,129.91,6636201
2019-10-29,140.55,143.85,138.2,142.15,132.33,8236221
2019-10-30,144.0,144.0,139.8,140.55,130.84,7064774
2019-10-31,140.6,142.2,139.65,141.7,131.91,22281969
2019-11-01,140.55,144.75,140.1,144.15,134.19,8049866
2019-11-04,144.15,149.65,144.15,147.4,137.21,11733406
2019-11-05,148.2,148.75,145.0,146.35,136.24,7883507
2019-11-06,146.35,148.0,143.85,144.65,134.65,6207456
2019-11-07,144.95,145.05,140.4,142.05,132.23,7332352
2019-11-08,141.95,143.5,137.6,138.3,128.74,8252930
2019-11-11,138.4,139.75,136.65,139.1,129.49,7032172
2019-11-13,139.1,140.4,137.5,138.2,128.65,7969923
2019-11-14,138.2,139.25,135.65,136.2,126.79,8178628
2019-11-15,137.3,138.8,135.15,135.55,126.18,8390855
2019-11-18,135.45,136.1,133.2,133.9,124.65,6851414
2019-11-19,135.0,135.1,132.8,133.25,124.04,5821375
2019-11-20,132.85,135.25,132.25,133.7,124.46,7657346
2019-11-21,133.7,134.5,130.6,131.15,122.09,7946555
2019-11-22,131.0,134.65,130.8,133.85,124.6,6323556
2019-11-25,133.85,134.55,130.5,130.95,121.9,11930938
2019-11-26,131.85,133.4,129.25,130.25,121.25,16115025
2019-11-27,130.4,133.05,129.55,132.65,123.48,5343104
2019-11-28,132.4,133.55,131.1,133.15,123.95,6663638
2019-11-29,133.05,133.45,130.5,131.75,122.64,9434148
2019-12-02,131.05,131.45,127.55,128.1,119.25,15010167
2019-12-03,128.1,128.4,126.0,127.65,118.83,7809967
2019-12-04,126.9,130.65,126.85,130.05,121.06,5821599
2019-12-05,129.3,130.4,128.45,128.9,119.99,4185400
2019-12-06,129.5,129.5,126.3,126.55,117.8,5097809
2019-12-09,126.9,127.8,125.6,126.3,117.57,3841176
2019-12-10,126.4,128.3,124.9,125.2,116.55,6125011
2019-12-11,126.1,128.5,125.0,128.0,119.15,6878932
2019-12-12,128.1,128.3,125.35,125.9,117.2,9804404
2019-12-13,126.45,127.45,126.0,126.5,117.76,6663052
2019-12-16,126.5,126.95,125.0,125.6,116.92,6241723
2019-12-17,125.15,126.0,124.3,125.3,116.64,8062616
2019-12-18,125.6,125.65,124.15,125.1,116.45,6687482
2019-12-19,125.1,126.85,124.2,125.7,117.01,6223102
2019-12-20,126.0,126.8,124.85,125.15,116.5,8515990
2019-12-23,124.9,126.3,124.05,124.65,116.04,10466423
2019-12-24,124.9,126.6,124.7,126.0,117.29,9979742
2019-12-26,126.0,129.55,124.5,128.0,119.15,23164167
2019-12-27,129.5,129.9,127.2,128.4,119.53,8435235
2019-12-30,128.4,129.25,127.1,127.95,119.11,4023932
2019-12-31,127.2,129.25,127.2,128.8,119.9,5102473
2020-01-01,128.75,128.9,126.85,127.45,118.64,2574894
2020-01-02,127.65,128.65,127.1,128.05,119.2,4759843
2020-01-03,131.0,133.4,128.05,128.45,119.57,31381588
2020-01-06,129.7,129.8,125.1,126.25,117.53,14611204
2020-01-07,125.6,127.7,125.4,125.75,117.06,7193304
2020-01-08,125.0,125.45,123.2,123.45,114.92,6236192
2020-01-09,124.95,125.1,122.8,123.7,115.15,10135017
2020-01-10,124.45,125.2,123.7,124.15,115.57,6550218
2020-01-13,124.25,125.7,124.25,125.45,116.78,5737187
2020-01-14,125.45,125.65,123.8,125.05,116.41,12432511
2020-01-15,125.05,125.5,124.25,124.65,116.04,5714614
2020-01-16,125.0,125.2,124.05,124.5,115.9,7322878
2020-01-17,124.55,125.55,124.0,125.4,116.73,8561603
2020-01-20,126.0,126.75,120.0,122.9,114.41,16106541
2020-01-21,123.05,124.5,122.4,122.75,114.27,6497799
2020-01-22,122.0,122.0,116.0,116.4,108.36,23639592
2020-01-23,117.25,118.95,116.4,117.8,109.66,21105999
2020-01-24,118.0,119.8,117.3,118.35,110.17,11172364
2020-01-27,118.35,118.5,116.8,117.25,109.15,12078165
2020-01-28,117.55,117.7,115.6,116.6,108.54,11611352
2020-01-29,117.35,118.15,116.45,117.65,109.52,15562740
2020-01-30,117.55,117.55,115.0,115.6,107.61,21142714
2020-01-31,115.8,116.0,106.75,108.95,101.42,83360147
2020-02-03,104.35,104.95,101.55,103.45,96.3,18445537
2020-02-04,104.1,106.9,103.8,106.15,98.81,16896688
2020-02-05,106.4,107.4,105.1,106.8,99.42,11348275
2020-02-06,106.8,107.8,106.3,107.25,99.84,10750236
2020-02-07,107.3,109.75,106.55,109.25,101.7,21415595
2020-02-10,109.15,109.15,105.75,106.2,98.86,32081049
2020-02-11,107.15,107.65,106.3,106.8,99.42,20946852
2020-02-12,107.0,107.8,106.5,106.7,99.33,13053367
2020-02-13,107.0,108.2,104.25,105.35,98.07,17702073
2020-02-14,105.55,106.3,103.0,103.3,96.16,26644685
2020-02-17,101.5,102.9,98.8,99.95,93.04,36666416
2020-02-18,99.95,100.25,96.55,99.3,92.44,35575369
2020-02-19,100.3,102.2,98.8,101.7,94.67,21806183
2020-02-20,102.0,104.1,101.7,102.8,95.7,28378025
2020-02-24,102.5,102.5,97.2,98.05,91.27,20167769
2020-02-25,98.7,100.25,97.25,97.55,90.81,18255196
2020-02-26,97.4,98.5,95.5,95.8,89.18,16192058
2020-02-27,95.7,96.2,92.05,93.35,86.9,29616674
2020-02-28,90.3,92.7,89.5,91.95,85.6,30416954
2020-03-02,94.0,95.0,88.25,89.1,82.94,24442896
2020-03-03,90.9,94.0,89.65,93.35,86.9,24098468
2020-03-04,94.2,94.9,90.7,92.8,86.39,22998427
2020-03-05,93.35,94.4,92.0,92.6,86.2,16357817
2020-03-06,89.5,91.5,87.65,88.5,82.38,17823038
2020-03-09,82.15,82.5,74.0,74.55,69.4,86655504
2020-03-11,76.75,77.4,71.05,71.7,66.74,63562895
2020-03-12,66.6,68.4,62.0,62.5,58.18,76137223
2020-03-13,59.4,67.0,50.0,65.9,61.35,73051747
2020-03-16,63.5,65.2,60.0,60.15,55.99,49829392
2020-03-17,61.1,63.0,59.65,60.0,55.85,46722476
2020-03-18,61.6,86.8,57.5,68.15,63.44,178094829
2020-03-19,62.15,64.0,58.1,61.05,56.83,61258526
2020-03-20,63.05,74.4,62.75,72.35,67.35,128780492
2020-03-23,60.65,65.5,60.0,60.4,60.4,36058875
2020-03-24,63.5,64.7,60.1,62.5,62.5,38808651
2020-03-25,61.2,63.0,60.0,61.55,61.55,28639475
2020-03-26,61.85,65.6,59.65,64.75,64.75,46474588
2020-03-27,66.0,66.0,62.8,64.45,64.45,33298637
2020-03-30,61.05,65.65,60.1,63.35,63.35,32929981
2020-03-31,65.0,69.65,63.55,68.3,68.3,45891607
2020-04-01,67.0,67.25,65.1,65.75,65.75,21883386
2020-04-03,69.0,71.0,66.5,69.85,69.85,39757833
2020-04-07,71.2,74.4,70.2,72.9,72.9,30982061
2020-04-08,72.4,76.35,71.0,74.45,74.45,30555738
2020-04-09,76.0,77.65,76.0,77.3,77.3,19209747
2020-04-13,78.8,78.8,72.65,75.05,75.05,22311833
2020-04-15,75.1,76.45,73.5,74.35,74.35,22311032
2020-04-16,74.0,76.5,73.4,75.45,75.45,24473640
2020-04-17,77.8,77.8,75.15,76.3,76.3,14561017
2020-04-20,75.35,75.65,73.8,74.0,74.0,15698459
2020-04-21,69.7,70.75,67.2,69.35,69.35,27607022
2020-04-22,65.9,66.35,60.8,65.35,65.35,73840707
2020-04-23,67.5,69.05,66.55,67.35,67.35,38207377
2020-04-24,67.15,69.5,66.6,67.6,67.6,31588097
2020-04-27,68.0,69.5,67.65,68.45,68.45,16723889
2020-04-28,67.8,69.7,67.1,69.2,69.2,20422626
2020-04-29,69.4,70.95,68.7,70.5,70.5,18023637
2020-04-30,72.6,81.05,71.5,79.9,79.9,54290691
2020-05-04,76.0,77.85,74.05,76.55,76.55,28640967
2020-05-05,78.9,81.9,78.15,78.45,78.45,61865481
2020-05-06,81.35,81.35,77.45,79.25,79.25,38948167
2020-05-07,78.3,78.3,75.1,75.6,75.6,20794229
2020-05-08,76.4,77.2,74.75,76.0,76.0,18523649
2020-05-11,76.0,78.15,74.5,77.05,77.05,15701754
2020-05-12,76.95,77.35,74.5,76.3,76.3,14186736
2020-05-13,79.0,79.05,76.25,78.2,78.2,20493531
2020-05-14,77.0,77.35,75.2,76.15,76.15,13344652
2020-05-15,77.25,78.5,75.9,76.15,76.15,16835999
2020-05-18,76.95,76.95,72.4,72.9,72.9,13014456
2020-05-19,74.4,78.7,74.1,77.15,77.15,42315983
2020-05-20,77.2,78.5,76.3,78.0,78.0,12969847
2020-05-21,78.75,79.0,76.4,77.0,77.0,17999828
2020-05-22,76.95,76.95,75.4,76.15,76.15,12443419
2020-05-26,77.0,78.2,76.6,77.0,77.0,11837966
2020-05-27,77.2,78.2,75.9,77.95,77.95,11655865
2020-05-28,77.5,80.95,77.4,78.85,78.85,18645811
2020-05-29,78.05,83.75,77.4,83.2,83.2,40559441
2020-06-01,85.0,86.5,83.65,83.95,83.95,25047349
2020-06-02,84.45,84.9,82.6,84.3,84.3,15367928
2020-06-03,86.05,87.45,85.3,86.3,86.3,23936651
2020-06-04,85.0,86.05,84.0,84.9,84.9,15120972
2020-06-05,85.1,88.8,85.0,86.95,86.95,18202925
2020-06-08,90.0,93.1,89.2,90.95,90.95,32511374
2020-06-09,91.95,92.4,89.35,90.0,90.0,16702413
2020-06-10,90.6,91.5,87.7,88.25,88.25,17382514
2020-06-11,88.3,89.55,86.5,86.9,86.9,14275999
2020-06-12,81.55,84.2,81.55,83.9,83.9,20601082
2020-06-15,84.0,85.9,83.0,84.1,84.1,17274210
2020-06-16,85.5,85.75,82.35,83.9,83.9,13467530
2020-06-17,83.6,84.75,83.2,84.2,84.2,15440371
2020-06-18,83.0,83.95,81.8,83.6,83.6,18460298
2020-06-19,85.5,86.3,84.3,85.75,85.75,21920473
2020-06-22,86.1,86.2,84.1,84.85,84.85,19227535
2020-06-23,85.5,86.5,84.4,85.65,85.65,23440997
2020-06-24,86.25,86.65,82.55,83.1,83.1,33080229
2020-06-25,82.25,84.0,80.0,81.6,81.6,121277435
2020-06-26,83.1,84.8,82.5,84.15,84.15,23684852
2020-06-29,83.95,84.1,81.6,82.4,82.4,14299071
2020-06-30,83.5,83.55,80.65,81.35,81.35,25762293
2020-07-01,79.0,80.95,78.3,80.45,80.45,35344784
2020-07-02,81.35,84.15,81.1,81.85,81.85,35154027
2020-07-03,82.45,83.35,81.6,82.4,82.4,16786174
2020-07-06,83.05,84.9,82.8,83.75,83.75,17510294
2020-07-07,83.75,83.8,81.8,81.95,81.95,20123433
2020-07-08,82.0,82.9,81.0,81.3,81.3,18626174
2020-07-09,81.6,82.25,79.9,80.2,80.2,17348038
2020-07-10,80.0,80.15,77.7,78.55,78.55,17773167
2020-07-13,79.2,79.55,78.4,78.9,78.9,9360631
2020-07-14,78.5,78.95,77.15,77.35,77.35,9303879
2020-07-15,78.0,78.2,75.85,76.25,76.25,14377090
2020-07-16,76.4,76.7,75.0,76.15,76.15,10604062
2020-07-17,76.3,80.65,76.3,80.35,80.35,24934060
2020-07-20,81.0,81.25,79.2,80.3,80.3,15570346
2020-07-21,80.6,82.9,80.35,82.45,82.45,20976092
2020-07-22,82.75,83.5,81.7,82.6,82.6,17882873
2020-07-23,82.5,83.85,82.05,82.65,82.65,14673501
2020-07-24,82.1,82.4,80.25,81.0,81.0,10000280
2020-07-27,81.4,82.0,80.1,80.8,80.8,8510736
2020-07-28,81.0,81.25,79.3,79.9,79.9,10616766
2020-07-29,79.8,80.7,79.3,79.5,79.5,9905015
2020-07-30,80.0,80.4,77.5,77.7,77.7,9668266
2020-07-31,77.95,78.85,77.15,78.3,78.3,10963756
2020-08-03,78.35,78.5,75.55,75.9,75.9,11874183
2020-08-04,76.3,77.7,75.9,76.1,76.1,13360346
2020-08-05,76.5,77.5,76.3,76.95,76.95,9077292
2020-08-06,77.85,79.95,77.05,78.05,78.05,26386380
2020-08-07,78.15,79.4,78.1,78.65,78.65,11786462
2020-08-10,79.5,79.75,78.9,79.05,79.05,7067852
2020-08-11,79.55,80.0,78.2,78.45,78.45,10835360
2020-08-12,78.45,79.1,77.7,78.1,78.1,10481019
2020-08-13,78.55,79.45,78.4,78.6,78.6,7316635
2020-08-14,78.7,78.95,76.95,77.1,77.1,11635634
2020-08-17,77.5,79.8,77.4,79.3,79.3,13610411
2020-08-18,79.75,81.9,79.15,80.65,80.65,28329507
2020-08-19,80.85,81.7,79.1,79.55,79.55,12081197
